tenure_months,monthly_charges,total_charges,contract,internet_service,online_security,tech_support,is_senior,has_partner,has_dependents,paperless_billing,payment_method,churn
52,42.01,2214.88,month-to-month,dsl,yes,yes,1,1,0,yes,mailed_check,0
1,77.71,145.97,one_year,none,no,no,1,0,0,yes,electronic_check,1
26,69.8,1872.38,two_year,fiber,no,no,0,0,0,no,credit_card,0
69,108.29,7585.19,month-to-month,fiber,no,no,0,0,0,no,mailed_check,0
12,64.94,845.43,month-to-month,none,yes,no,1,0,0,yes,credit_card,0
27,93.36,2622.72,one_year,fiber,no,no,0,0,1,no,bank_transfer,0
15,44.66,710.18,month-to-month,dsl,yes,yes,0,1,0,yes,mailed_check,0
52,49.44,2611.12,one_year,fiber,yes,no,1,1,1,yes,credit_card,1
33,84.43,2873.71,month-to-month,fiber,no,no,0,0,1,yes,electronic_check,1
42,91.67,3922.93,month-to-month,none,no,yes,1,1,1,yes,credit_card,0
67,50.85,3468.77,two_year,fiber,no,no,0,0,1,no,electronic_check,0
37,70.48,2676.63,month-to-month,fiber,no,no,0,1,0,yes,electronic_check,0
52,42.37,2242.85,month-to-month,dsl,yes,yes,0,1,0,no,credit_card,0
7,66.38,537.18,month-to-month,dsl,no,no,0,1,1,yes,electronic_check,0
15,86.74,1386.52,one_year,fiber,yes,yes,1,1,0,yes,credit_card,0
68,61.3,4209.37,two_year,fiber,no,yes,0,1,0,yes,electronic_check,0
61,65.02,4017.44,month-to-month,dsl,yes,yes,1,0,0,yes,bank_transfer,0
47,47.4,2285.23,month-to-month,fiber,yes,no,0,1,0,yes,bank_transfer,1
27,57.03,1597.8,month-to-month,fiber,no,yes,1,1,1,yes,electronic_check,0
14,105.16,1542.03,one_year,fiber,yes,yes,0,0,1,yes,credit_card,0
61,71.46,4435.55,month-to-month,dsl,no,yes,0,0,0,yes,electronic_check,0
56,49.95,2841.56,month-to-month,dsl,no,yes,0,1,0,yes,credit_card,0
17,63.7,1135.46,month-to-month,fiber,no,no,0,0,1,yes,credit_card,1
42,38.05,1627.44,month-to-month,none,no,no,0,1,0,no,bank_transfer,0
44,49.72,2247.34,one_year,dsl,no,yes,1,0,0,yes,credit_card,0
34,97.21,3364.14,month-to-month,fiber,no,yes,1,0,0,yes,bank_transfer,1
66,67.15,4487.8,month-to-month,fiber,yes,yes,0,0,1,no,credit_card,0
8,107.81,972.88,month-to-month,fiber,no,no,0,1,0,no,bank_transfer,0
18,68.09,1315.2,month-to-month,fiber,no,no,0,1,0,yes,bank_transfer,0
6,69.28,492.63,month-to-month,fiber,no,yes,1,1,0,yes,credit_card,0
49,82.82,4126.99,month-to-month,fiber,no,yes,0,0,1,yes,mailed_check,0
46,16.55,782.91,month-to-month,fiber,yes,yes,0,1,0,yes,mailed_check,0
71,74.1,5315.12,month-to-month,dsl,no,no,0,0,0,yes,credit_card,0
39,69.02,2764.46,month-to-month,fiber,yes,yes,1,0,0,yes,bank_transfer,1
10,99.72,1106.65,one_year,fiber,no,no,0,0,1,no,electronic_check,0
32,89.29,2930.84,month-to-month,fiber,no,no,0,0,0,yes,electronic_check,0
6,47.33,337.91,month-to-month,none,no,yes,0,1,0,no,mailed_check,0
48,94.84,4637.41,one_year,fiber,yes,yes,1,1,0,yes,electronic_check,0
48,64.75,3181.75,month-to-month,dsl,no,no,0,0,0,yes,mailed_check,0
61,51.91,3199.32,month-to-month,none,yes,yes,1,1,1,yes,electronic_check,1
24,73.94,1853.45,one_year,dsl,yes,no,1,0,0,no,electronic_check,0
22,65.94,1511.19,month-to-month,dsl,yes,no,0,0,0,yes,credit_card,1
5,100.77,627.79,two_year,none,no,yes,0,1,0,yes,electronic_check,0
29,76.81,2303.62,month-to-month,none,no,no,1,1,0,yes,credit_card,1
34,74.11,2612.37,two_year,fiber,no,yes,0,1,0,yes,mailed_check,1
54,88.01,4849.48,one_year,fiber,yes,yes,0,0,1,no,credit_card,0
54,91.86,5049.96,month-to-month,fiber,yes,no,0,0,0,yes,bank_transfer,0
10,85.67,955.87,month-to-month,none,no,no,0,1,0,yes,mailed_check,1
20,98.39,2081.82,one_year,none,yes,yes,0,0,0,no,electronic_check,0
36,82.17,3048.05,month-to-month,dsl,no,no,0,1,1,yes,credit_card,0
24,73.35,1800.12,month-to-month,none,no,yes,0,0,1,no,bank_transfer,0
1,94.78,170.93,two_year,fiber,no,no,0,0,1,yes,electronic_check,0
60,68.18,4177.85,one_year,dsl,no,yes,0,1,0,no,credit_card,0
52,70.66,3727.23,two_year,dsl,no,yes,0,1,1,yes,mailed_check,0
37,104.43,3986.77,two_year,dsl,no,no,1,1,0,yes,electronic_check,0
22,102.44,2370.59,one_year,none,yes,no,1,1,0,yes,electronic_check,0
60,69.84,4250.1,one_year,fiber,no,yes,0,0,0,yes,credit_card,0
2,60.93,158.48,one_year,fiber,no,no,0,1,0,yes,mailed_check,0
32,99.26,3264.29,two_year,dsl,yes,yes,0,0,0,yes,bank_transfer,0
57,86.01,5024.33,month-to-month,fiber,no,no,0,1,0,yes,electronic_check,0
68,76.31,5252.21,month-to-month,fiber,no,no,0,1,0,yes,electronic_check,1
18,63.56,1197.54,month-to-month,none,yes,no,0,1,0,yes,electronic_check,1
46,76.63,3586.32,month-to-month,fiber,yes,yes,0,0,0,no,credit_card,0
13,69.57,990.88,two_year,fiber,no,no,0,0,0,yes,electronic_check,0
8,56.71,507.63,one_year,fiber,yes,no,0,1,0,yes,credit_card,0
25,72.58,1877.99,month-to-month,fiber,yes,yes,0,1,0,yes,electronic_check,0
63,75.31,4841.13,month-to-month,none,no,no,0,0,0,yes,credit_card,0
49,62.49,3131.74,month-to-month,fiber,no,yes,0,0,0,yes,electronic_check,1
35,88.08,3154.69,month-to-month,none,no,yes,0,1,0,yes,mailed_check,0
20,95.78,1987.94,one_year,dsl,yes,no,0,1,0,no,electronic_check,0
10,89.4,1004.11,month-to-month,fiber,yes,yes,0,1,1,yes,electronic_check,1
19,64.48,1289.82,month-to-month,none,no,no,0,1,1,no,credit_card,0
10,85.12,909.95,month-to-month,none,yes,yes,0,1,0,yes,electronic_check,0
13,71.56,976.32,month-to-month,fiber,no,yes,0,1,0,yes,credit_card,1
49,45.29,2254.39,month-to-month,fiber,no,no,0,1,0,yes,mailed_check,1
9,83.45,813.81,two_year,fiber,yes,no,0,0,0,yes,bank_transfer,0
3,72.92,261.84,two_year,fiber,no,no,0,0,1,yes,electronic_check,0
39,121.87,4848.0,one_year,none,no,yes,0,0,1,yes,credit_card,0
20,99.15,2063.92,month-to-month,dsl,no,yes,0,1,0,yes,credit_card,0
32,84.22,2771.47,month-to-month,dsl,no,no,0,0,1,yes,credit_card,0
10,74.98,850.17,two_year,fiber,yes,no,0,1,0,no,electronic_check,0
15,73.27,1168.41,two_year,fiber,no,no,0,0,1,yes,electronic_check,1
31,49.93,1596.09,month-to-month,fiber,no,no,0,1,0,no,credit_card,0
49,35.22,1764.59,one_year,dsl,no,yes,0,0,0,no,bank_transfer,0
29,52.55,1574.01,month-to-month,none,yes,no,0,0,1,yes,electronic_check,1
39,69.05,2767.53,month-to-month,fiber,no,yes,0,0,0,no,mailed_check,0
37,27.89,1061.39,two_year,none,no,yes,0,1,1,no,mailed_check,0
19,59.11,1183.65,two_year,fiber,yes,yes,0,0,0,yes,mailed_check,1
20,65.05,1402.04,two_year,fiber,yes,no,0,0,1,yes,mailed_check,0
30,65.69,2048.36,month-to-month,dsl,yes,no,0,1,1,no,mailed_check,0
2,56.77,158.03,month-to-month,fiber,no,yes,0,1,0,no,electronic_check,1
49,63.17,3163.18,two_year,dsl,yes,no,0,1,0,no,mailed_check,0
44,104.48,4685.06,one_year,dsl,no,yes,1,1,1,yes,electronic_check,0
22,83.24,1921.95,month-to-month,fiber,yes,no,1,1,0,yes,electronic_check,0
26,58.79,1571.16,month-to-month,fiber,yes,no,0,0,0,yes,bank_transfer,0
23,68.63,1631.91,month-to-month,fiber,yes,no,0,0,0,yes,credit_card,1
46,69.43,3267.99,month-to-month,fiber,yes,no,0,0,0,yes,electronic_check,1
54,54.64,3016.1,two_year,fiber,yes,no,0,0,0,yes,credit_card,0
7,54.62,442.45,month-to-month,fiber,yes,no,0,1,0,yes,bank_transfer,1
29,90.21,2721.71,month-to-month,fiber,no,no,0,1,0,no,credit_card,0
0,61.6,66.21,month-to-month,fiber,no,no,1,1,0,yes,electronic_check,0
32,48.11,1589.29,month-to-month,none,no,yes,0,0,0,yes,bank_transfer,0
17,69.14,1237.55,month-to-month,dsl,yes,no,1,1,0,no,mailed_check,1
24,72.36,1820.77,month-to-month,fiber,no,yes,0,0,0,yes,credit_card,1
32,30.55,1014.41,one_year,none,yes,no,0,0,0,yes,electronic_check,0
23,69.19,1659.69,month-to-month,none,no,yes,0,0,0,yes,electronic_check,0
28,87.36,2531.4,one_year,fiber,no,no,0,1,1,yes,credit_card,1
55,79.02,4450.27,month-to-month,fiber,no,yes,0,1,0,no,electronic_check,0
58,114.6,6760.93,month-to-month,fiber,no,yes,0,1,1,no,credit_card,0
0,95.02,96.46,month-to-month,none,yes,yes,0,1,0,yes,electronic_check,0
27,98.98,2781.03,one_year,fiber,yes,no,1,1,1,no,electronic_check,0
60,126.0,7683.54,month-to-month,dsl,no,no,1,0,1,yes,electronic_check,0
38,85.16,3307.27,month-to-month,none,yes,yes,0,1,1,yes,bank_transfer,0
14,73.26,1104.44,month-to-month,fiber,yes,yes,1,0,0,no,mailed_check,0
42,89.47,3846.52,month-to-month,dsl,yes,no,0,0,1,yes,credit_card,0
10,58.82,668.69,month-to-month,dsl,no,no,1,1,1,yes,bank_transfer,1
1,72.15,155.68,month-to-month,fiber,no,yes,1,0,1,no,mailed_check,1
45,57.05,2617.51,month-to-month,fiber,yes,no,0,1,0,yes,mailed_check,0
37,77.96,2973.85,month-to-month,fiber,yes,no,0,0,0,no,electronic_check,1
54,56.96,3136.31,one_year,dsl,no,yes,0,0,0,yes,bank_transfer,0
24,56.26,1421.23,month-to-month,dsl,yes,no,0,0,1,yes,credit_card,0
61,78.27,4844.53,two_year,fiber,yes,yes,0,1,1,no,credit_card,0
30,67.25,2087.29,one_year,dsl,no,no,0,0,1,yes,electronic_check,1
53,31.45,1697.68,month-to-month,fiber,no,no,0,1,0,yes,mailed_check,0
7,40.89,327.6,one_year,fiber,yes,no,0,0,1,no,mailed_check,0
6,47.05,321.02,month-to-month,fiber,no,no,1,0,0,yes,bank_transfer,1
56,52.34,2989.41,two_year,fiber,no,yes,0,0,0,no,electronic_check,0
60,78.29,4782.23,two_year,dsl,no,no,0,1,0,no,credit_card,0
67,74.38,5076.96,two_year,fiber,yes,no,1,0,0,no,mailed_check,0
23,91.31,2191.26,month-to-month,fiber,yes,no,0,0,0,yes,electronic_check,1
1,85.06,163.11,two_year,fiber,no,no,0,0,0,no,bank_transfer,0
70,91.44,6506.67,one_year,none,yes,yes,0,0,0,yes,mailed_check,0
43,82.17,3602.43,two_year,dsl,yes,yes,1,0,0,yes,credit_card,0
17,74.19,1351.52,month-to-month,fiber,yes,yes,1,0,0,no,electronic_check,0
54,91.99,5079.37,two_year,dsl,yes,no,0,1,0,yes,electronic_check,0
65,88.39,5855.97,one_year,none,no,yes,0,1,0,no,credit_card,0
20,77.52,1633.76,month-to-month,dsl,yes,no,0,0,0,yes,mailed_check,0
55,95.42,5334.24,two_year,fiber,no,yes,0,0,0,yes,electronic_check,0
56,23.08,1316.06,one_year,dsl,yes,no,0,0,0,yes,bank_transfer,0
36,64.19,2379.91,two_year,fiber,no,yes,0,1,1,yes,credit_card,0
45,63.88,2931.32,month-to-month,dsl,no,no,0,1,1,no,credit_card,1
19,93.05,1885.81,month-to-month,dsl,yes,yes,1,0,0,yes,credit_card,0
66,101.43,6807.58,one_year,dsl,no,yes,0,1,1,yes,electronic_check,0
70,41.0,2903.68,month-to-month,dsl,no,yes,0,0,0,yes,credit_card,0
70,98.22,7010.61,one_year,fiber,yes,no,1,0,1,yes,electronic_check,0
53,46.57,2515.69,one_year,fiber,no,no,0,1,0,yes,electronic_check,0
3,47.18,178.4,month-to-month,dsl,no,no,0,0,0,no,electronic_check,1
26,65.31,1752.53,one_year,none,no,no,0,0,1,no,electronic_check,0
32,63.64,2119.06,month-to-month,fiber,yes,no,1,1,0,yes,electronic_check,0
69,38.83,2732.27,one_year,dsl,yes,no,0,1,1,yes,credit_card,0
39,83.0,3336.76,two_year,fiber,yes,no,1,0,1,yes,credit_card,0
38,83.59,3282.07,month-to-month,fiber,yes,yes,0,1,0,yes,electronic_check,0
10,91.08,1024.04,month-to-month,fiber,yes,yes,0,1,1,yes,electronic_check,1
57,61.33,3563.97,month-to-month,none,no,no,0,1,0,yes,electronic_check,0
24,69.21,1734.8,month-to-month,fiber,yes,no,0,0,0,yes,mailed_check,0
6,69.39,493.22,two_year,none,yes,yes,0,0,0,no,credit_card,0
71,103.76,7485.99,month-to-month,fiber,yes,no,0,1,1,yes,bank_transfer,0
13,15.0,207.78,month-to-month,none,no,yes,0,1,0,yes,mailed_check,0
1,50.86,109.17,month-to-month,fiber,no,no,0,0,0,yes,credit_card,1
5,70.11,441.11,one_year,fiber,no,no,0,1,0,yes,mailed_check,0
32,48.29,1591.58,one_year,fiber,no,yes,0,0,0,yes,bank_transfer,0
7,64.83,514.58,month-to-month,fiber,yes,yes,0,1,0,no,mailed_check,0
60,67.48,4122.71,month-to-month,dsl,yes,no,0,1,0,yes,bank_transfer,0
36,56.85,2096.06,month-to-month,dsl,no,no,0,1,0,yes,electronic_check,0
23,71.29,1692.18,month-to-month,dsl,yes,no,1,1,0,yes,electronic_check,0
0,82.56,101.51,month-to-month,dsl,yes,no,0,1,0,yes,mailed_check,0
34,65.27,2278.56,one_year,none,no,yes,0,0,0,yes,electronic_check,0
10,60.94,670.56,month-to-month,fiber,yes,yes,0,0,1,no,mailed_check,0
70,66.68,4726.14,month-to-month,dsl,yes,no,0,0,1,yes,bank_transfer,0
20,69.85,1484.69,one_year,fiber,no,no,0,1,0,yes,mailed_check,0
34,35.19,1237.65,one_year,dsl,yes,yes,0,1,0,yes,electronic_check,0
1,79.23,154.65,month-to-month,none,yes,yes,0,0,0,yes,bank_transfer,1
9,60.98,595.41,month-to-month,none,yes,yes,0,0,0,no,electronic_check,0
14,95.23,1421.84,one_year,dsl,yes,yes,0,1,1,yes,electronic_check,0
3,81.82,336.61,month-to-month,fiber,no,no,0,1,0,yes,electronic_check,1
52,93.4,4953.72,one_year,none,no,no,0,1,0,yes,electronic_check,1
68,49.78,3435.91,one_year,fiber,no,yes,0,1,0,no,electronic_check,0
70,62.57,4445.12,two_year,none,no,no,0,0,1,no,bank_transfer,0
19,45.15,909.85,month-to-month,fiber,no,yes,0,0,0,yes,bank_transfer,1
56,55.9,3185.83,month-to-month,dsl,no,yes,0,0,0,yes,mailed_check,0
36,95.04,3525.03,two_year,fiber,no,yes,1,0,1,yes,electronic_check,0
3,99.75,379.31,month-to-month,dsl,no,yes,0,0,1,no,credit_card,0
6,47.04,353.31,month-to-month,none,no,yes,0,1,0,no,credit_card,1
39,60.83,2429.75,month-to-month,fiber,no,no,0,0,0,yes,electronic_check,0
30,68.48,2125.67,month-to-month,dsl,no,no,0,0,0,yes,mailed_check,0
0,81.71,90.97,one_year,fiber,no,no,1,1,1,yes,credit_card,1
66,34.8,2328.74,two_year,fiber,yes,no,0,0,0,yes,credit_card,0
52,37.94,2010.88,one_year,none,no,yes,0,1,1,yes,electronic_check,0
36,79.79,2952.16,month-to-month,fiber,no,yes,0,1,0,no,mailed_check,0
71,31.02,2227.77,two_year,fiber,no,yes,0,1,0,no,mailed_check,0
69,61.06,4279.56,one_year,dsl,no,yes,0,0,0,no,bank_transfer,0
70,73.24,5175.88,month-to-month,none,no,yes,0,0,1,yes,credit_card,0
18,78.31,1515.34,one_year,fiber,no,no,0,0,0,yes,mailed_check,1
63,67.17,4309.53,month-to-month,dsl,yes,no,0,1,0,yes,electronic_check,0
36,62.68,2327.17,month-to-month,fiber,yes,no,0,0,0,yes,bank_transfer,1
52,86.89,4574.99,month-to-month,fiber,yes,no,0,1,0,yes,credit_card,0
61,75.7,4681.4,month-to-month,fiber,yes,no,0,1,0,yes,credit_card,0
11,57.06,700.58,month-to-month,fiber,yes,no,1,1,0,yes,electronic_check,0
32,70.75,2393.49,month-to-month,fiber,no,no,0,0,1,yes,credit_card,1
9,77.66,795.16,month-to-month,none,no,yes,0,1,0,yes,electronic_check,0
20,104.36,2213.2,month-to-month,fiber,yes,no,1,0,1,no,credit_card,1
29,85.73,2580.9,month-to-month,dsl,no,no,1,1,0,yes,bank_transfer,1
61,94.29,5830.0,one_year,none,yes,yes,1,0,0,yes,electronic_check,1
62,57.79,3652.27,two_year,fiber,no,no,0,1,0,yes,electronic_check,0
28,59.52,1712.97,month-to-month,fiber,no,no,0,0,0,yes,electronic_check,0
23,65.29,1551.15,one_year,none,no,no,0,1,0,no,electronic_check,0
38,67.13,2600.97,month-to-month,dsl,yes,yes,0,0,0,yes,electronic_check,1
65,49.84,3299.17,month-to-month,fiber,yes,no,0,0,0,no,credit_card,0
70,95.32,6766.63,month-to-month,fiber,yes,yes,0,0,1,yes,electronic_check,1
16,87.67,1492.16,month-to-month,dsl,no,yes,0,0,0,yes,credit_card,1
13,63.89,894.26,month-to-month,none,no,yes,0,0,1,no,electronic_check,1
50,82.83,4205.68,one_year,fiber,no,yes,0,1,1,yes,mailed_check,0
21,74.46,1628.13,one_year,dsl,no,yes,0,0,0,yes,bank_transfer,0
14,84.4,1255.53,two_year,none,yes,no,0,1,0,yes,electronic_check,0
2,43.11,117.21,two_year,none,no,no,1,0,1,no,mailed_check,0
29,67.09,2005.93,month-to-month,fiber,no,no,1,1,0,yes,bank_transfer,0
28,68.84,1981.47,month-to-month,dsl,yes,yes,0,1,0,no,electronic_check,0
40,82.47,3390.8,month-to-month,dsl,no,no,0,0,0,yes,electronic_check,1
14,57.43,869.04,month-to-month,fiber,yes,no,1,1,0,yes,bank_transfer,1
51,20.0,1034.83,two_year,none,yes,no,0,1,1,yes,electronic_check,0
48,48.37,2367.26,month-to-month,dsl,yes,no,0,1,0,yes,electronic_check,0
33,68.78,2364.05,month-to-month,fiber,no,yes,0,0,0,yes,electronic_check,1
13,71.28,983.94,month-to-month,dsl,no,yes,0,1,1,yes,bank_transfer,1
36,103.67,3844.64,two_year,fiber,yes,no,0,1,1,yes,credit_card,0
48,81.65,4002.57,month-to-month,fiber,no,yes,0,0,1,yes,electronic_check,0
26,71.63,1949.67,one_year,dsl,no,yes,0,0,0,yes,mailed_check,0
18,69.35,1321.75,month-to-month,fiber,no,yes,0,0,0,no,electronic_check,0
36,92.08,3399.02,month-to-month,fiber,no,no,0,0,0,yes,credit_card,0
25,58.2,1513.98,month-to-month,fiber,no,no,0,0,0,no,credit_card,0
28,67.19,1949.6,one_year,none,yes,no,0,1,0,yes,electronic_check,0
25,48.21,1252.58,one_year,dsl,no,no,1,1,1,no,electronic_check,0
21,98.38,2138.41,month-to-month,dsl,no,yes,0,0,1,yes,mailed_check,1
51,77.85,4067.55,month-to-month,fiber,yes,yes,0,0,0,yes,bank_transfer,1
33,55.85,1910.81,month-to-month,fiber,yes,no,0,1,0,no,mailed_check,0
33,67.71,2288.0,month-to-month,dsl,no,no,0,1,1,no,electronic_check,0
47,80.19,3844.3,month-to-month,none,no,no,0,1,0,no,electronic_check,0
26,64.99,1751.8,month-to-month,dsl,no,no,0,1,0,no,electronic_check,0
7,59.31,460.76,one_year,dsl,no,yes,1,1,0,yes,bank_transfer,0
61,56.91,3507.17,one_year,fiber,yes,no,0,0,0,no,mailed_check,0
4,76.78,373.6,one_year,none,no,yes,1,0,0,no,electronic_check,0
41,62.84,2634.8,one_year,fiber,yes,no,0,1,1,no,credit_card,0
19,60.92,1200.84,two_year,dsl,no,yes,0,1,0,yes,credit_card,0
15,43.28,694.01,two_year,fiber,no,no,0,1,0,no,credit_card,1
3,71.55,302.84,month-to-month,dsl,yes,no,0,1,0,yes,bank_transfer,0
64,66.38,4325.88,month-to-month,fiber,no,yes,0,0,0,yes,mailed_check,0
30,63.57,1969.06,month-to-month,fiber,no,no,1,0,0,no,mailed_check,1
24,73.98,1822.27,two_year,fiber,no,yes,1,1,0,yes,electronic_check,1
53,84.96,4600.0,month-to-month,fiber,no,no,0,0,0,no,bank_transfer,0
2,84.03,254.55,month-to-month,fiber,no,yes,1,0,0,yes,mailed_check,1
40,81.05,3329.93,month-to-month,dsl,yes,no,1,1,1,yes,mailed_check,1
35,65.19,2372.08,month-to-month,dsl,yes,no,1,0,0,yes,bank_transfer,0
39,58.66,2336.72,month-to-month,fiber,no,no,0,1,1,yes,electronic_check,1
8,49.12,413.84,one_year,dsl,no,no,0,1,1,yes,bank_transfer,1
68,58.14,3999.41,month-to-month,dsl,no,no,1,1,0,no,electronic_check,0
17,70.39,1273.86,two_year,dsl,no,no,0,1,0,yes,credit_card,0
48,54.27,2659.52,month-to-month,fiber,no,no,0,0,0,yes,credit_card,0
53,71.92,3866.19,two_year,fiber,yes,yes,0,1,1,yes,mailed_check,0
24,50.69,1252.86,month-to-month,fiber,yes,no,0,1,0,yes,electronic_check,0
9,36.78,365.19,month-to-month,fiber,yes,yes,0,1,0,yes,electronic_check,1
21,86.39,1879.05,two_year,fiber,yes,yes,0,1,0,yes,credit_card,1
58,60.51,3576.39,two_year,dsl,no,no,0,0,0,no,electronic_check,0
65,53.26,3510.78,two_year,none,no,no,0,0,0,yes,credit_card,0
67,48.12,3266.12,two_year,none,yes,no,0,0,1,no,electronic_check,0
16,78.46,1321.92,month-to-month,fiber,no,no,0,1,0,no,credit_card,1
43,97.5,4295.13,month-to-month,fiber,yes,no,0,0,0,yes,mailed_check,0
10,61.94,681.87,month-to-month,fiber,no,no,0,0,1,no,mailed_check,1
51,65.69,3418.53,two_year,dsl,no,yes,0,1,1,no,electronic_check,0
29,91.43,2746.19,one_year,dsl,yes,yes,1,1,0,yes,credit_card,0
51,33.79,1756.59,two_year,none,no,yes,0,1,1,yes,mailed_check,0
49,109.34,5444.41,two_year,dsl,yes,yes,0,0,1,yes,mailed_check,0
71,118.88,8541.99,one_year,dsl,yes,no,0,1,0,yes,electronic_check,0
35,15.87,570.07,month-to-month,fiber,no,yes,0,1,0,yes,bank_transfer,1
24,68.05,1729.36,month-to-month,fiber,no,yes,0,0,0,yes,mailed_check,0
37,55.62,2098.56,month-to-month,fiber,no,yes,0,0,0,yes,mailed_check,0
11,64.7,770.98,one_year,dsl,no,yes,0,1,0,yes,mailed_check,0
8,61.63,555.88,month-to-month,fiber,no,no,0,0,1,yes,mailed_check,0
37,86.24,3271.89,two_year,dsl,no,no,0,1,1,no,bank_transfer,1
59,67.75,4079.55,one_year,none,yes,no,0,1,0,yes,electronic_check,1
38,51.78,2016.23,month-to-month,dsl,yes,yes,0,1,1,yes,credit_card,0
56,66.56,3790.8,two_year,dsl,no,no,0,0,1,yes,electronic_check,0
12,80.3,1056.98,month-to-month,fiber,no,no,0,1,0,yes,mailed_check,1
32,46.33,1545.67,one_year,dsl,yes,yes,0,1,1,yes,bank_transfer,0
44,37.08,1679.04,month-to-month,fiber,yes,no,0,1,1,yes,credit_card,0
25,109.85,2853.1,month-to-month,dsl,yes,no,0,0,0,yes,electronic_check,1
1,57.15,113.73,month-to-month,fiber,yes,no,0,1,1,yes,bank_transfer,0
5,67.25,404.13,month-to-month,dsl,no,yes,0,0,1,yes,bank_transfer,1
66,62.04,4158.5,one_year,fiber,no,no,0,0,0,yes,credit_card,0
43,80.96,3548.52,two_year,dsl,no,no,0,1,0,yes,credit_card,0
19,105.46,2128.95,two_year,fiber,no,no,0,0,0,yes,electronic_check,1
18,81.6,1553.77,month-to-month,dsl,no,yes,1,0,0,yes,credit_card,1
2,39.63,118.53,two_year,fiber,yes,yes,0,0,0,no,credit_card,1
68,42.32,2909.32,month-to-month,fiber,no,no,0,1,0,yes,mailed_check,0
7,62.02,496.93,month-to-month,dsl,no,no,0,1,0,no,bank_transfer,0
54,64.64,3530.72,one_year,dsl,no,no,0,1,0,no,electronic_check,0
17,35.56,635.94,two_year,dsl,no,no,0,0,0,yes,electronic_check,0
24,86.39,2150.02,two_year,dsl,no,yes,0,0,0,no,electronic_check,0
19,48.27,968.17,one_year,fiber,yes,no,0,0,1,yes,electronic_check,1
59,99.87,6029.75,month-to-month,fiber,yes,no,0,1,0,no,mailed_check,0
2,106.41,331.4,month-to-month,none,yes,no,0,1,0,no,credit_card,1
25,65.03,1709.62,month-to-month,fiber,yes,no,0,0,0,yes,electronic_check,1
20,78.78,1664.55,month-to-month,dsl,no,yes,0,0,0,yes,electronic_check,0
19,45.36,917.41,month-to-month,dsl,yes,yes,0,0,0,yes,electronic_check,0
13,82.47,1185.21,month-to-month,dsl,yes,yes,0,1,0,yes,bank_transfer,1
65,60.04,3953.85,month-to-month,dsl,no,yes,1,1,0,yes,mailed_check,0
27,48.26,1343.59,month-to-month,fiber,no,no,1,1,0,yes,bank_transfer,0
30,64.21,1999.1,one_year,dsl,no,yes,1,0,1,yes,electronic_check,0
27,60.69,1699.28,month-to-month,dsl,yes,no,0,0,0,yes,bank_transfer,0
70,63.5,4511.3,month-to-month,dsl,no,yes,0,1,1,no,bank_transfer,0
24,88.99,2220.32,one_year,fiber,no,no,0,1,0,yes,bank_transfer,1
24,54.29,1350.78,one_year,dsl,no,no,0,0,0,yes,bank_transfer,0
23,104.7,2546.74,month-to-month,none,yes,yes,0,1,0,no,credit_card,0
23,43.5,1034.43,month-to-month,fiber,no,no,0,1,0,no,electronic_check,0
6,102.31,730.21,two_year,fiber,no,no,1,1,1,yes,mailed_check,1
43,49.67,2190.69,one_year,fiber,no,no,0,1,0,yes,mailed_check,0
1,69.98,117.86,month-to-month,fiber,yes,yes,0,1,0,yes,credit_card,0
16,60.2,1013.4,month-to-month,fiber,no,no,0,0,1,yes,mailed_check,0
14,63.13,938.58,month-to-month,fiber,no,yes,0,0,0,yes,bank_transfer,1
20,86.03,1816.34,month-to-month,fiber,yes,no,1,0,0,no,credit_card,0
54,100.0,5492.66,month-to-month,dsl,yes,yes,1,0,0,yes,electronic_check,0
43,93.81,4126.03,two_year,dsl,yes,no,0,1,1,yes,electronic_check,0
71,61.9,4438.75,month-to-month,fiber,yes,no,0,1,1,yes,electronic_check,1
25,73.69,1950.22,month-to-month,fiber,yes,yes,0,0,0,yes,electronic_check,0
66,54.36,3642.89,one_year,fiber,yes,no,0,1,0,yes,mailed_check,0
3,50.17,205.69,month-to-month,none,no,no,0,1,1,no,electronic_check,1
36,47.07,1736.5,one_year,fiber,no,yes,0,0,0,no,electronic_check,0
57,61.25,3544.51,month-to-month,none,no,no,0,0,0,yes,electronic_check,0
38,74.99,2953.3,month-to-month,fiber,no,no,0,0,0,no,electronic_check,0
67,31.76,2147.5,month-to-month,fiber,yes,yes,0,1,0,yes,electronic_check,0
22,69.07,1592.46,two_year,fiber,no,yes,0,1,1,yes,mailed_check,0
2,100.32,276.65,one_year,dsl,no,yes,0,1,0,no,electronic_check,0
